unit_id,id,country,city,airline,text
681461259,1575071138,VNM,Hue,US Airways,@USAirways 2nd plane forced to get off due to mech and wait for 3rd need housing and meals in STT need help b4 we arrive at STT please
681461260,1575233827,EGY,,US Airways,@USAirways I need an actual person in customer relations for a refund. What # can I call? I will dispute this charge on my credit card.
681461261,1575217709,IDN,Bekasi,US Airways,"@USAirways this is my 2nd attempt to call US airways dividend miles, 52 minutes no help hung up - #usairways #BS http://t.co/GiEnNyqN22"
681461262,1575281897,IND,,US Airways,"@USAirways @ClaudOakeshott don't need this link, after getting a person u now say u don't know where bags are. Lost on a nonstop phx to jfk."
681461263,1574964104,GBR,London,US Airways,@USAirways is absolute crap this week!!
681461264,1574970451,TUR,Istanbul,US Airways,"@USAirways got transf. to Dividend Miles...need to change flight.  Grandma just passed, need to change ticket ASAP. Update on wait time?"
681461265,1574998538,ITA,Rome,US Airways,".@USAirways trying to get a partner PNR, and have spent more than 1 hour on hold.  I know its snowing somewhere, but this is awful"
681461266,1575166603,ESP,Sevilla,US Airways,@USAirways on the phone over an hour waiting for customer service  got wrong fight information cost us 6 hours from trip. Frustrating!!!
681461267,1575160829,VNM,Hanoi,US Airways,@USAirways @united each says the other has my luggage. On hold almost 3.5 hrs with @USAirways. @united hung up 3x. http://t.co/dr5oCtp1DY
681461268,1575069833,VEN,Barquisimeto,US Airways,@USAirways Just cancel every flight I have why don't you.
681461269,1574918816,URY,Montevideo,US Airways,"@usairways Is your reservation phone number working? Called 10x in the last 3 days, and haven’t gotten through."
681461271,1574901657,MEX,Monterrey,US Airways,"@USAirways @AmericanAir as a Gold Dividends member, why can't I get anyone on phone to handle my canceled American flight tonight 😡"
681461272,1575277262,IDN,Yogyakarta,US Airways,@USAirways really nigga.. Ur a fuck boy
681461273,1575250737,GBR,Carlisle,US Airways,"@USAirways I sympathize re:weather issues, but when times get tough, call in more folks. Over two hours on hold for 4-minute fix. #FAIL"
681461274,1575195118,MEX,Aguascalientes,US Airways,@USAirways just told by supervisor that they won't guarantee the empty seats to standby passengers with flights cancelled so can sell them
681461275,1574913116,ROU,Cluj-napoca,US Airways,@USAirways i will be on this plane while on the ground longer than i will be in the air. US5235
681461276,1575135926,MEX,San Nicolás De Los Garza,US Airways,"@USAirways has failed me all day long, should I blame it on @AmericanAir ?"
681461277,1575286183,IND,Udupi,US Airways,@USAirways What's the contact number for the corporate baggage office in Phoenix?
681461278,1575151977,PHL,San Antonio,US Airways,@USAirways 1 hour and counting on hold :( why? http://t.co/clOB5qwMXR
681461279,1575075496,JPN,,US Airways,@USAirways  you canceled &amp; rescheduled my flight &amp; still getting updates &amp; can't find my current flight on my account http://t.co/8Je1h3666w
681461280,1574939679,ROU,Cluj-napoca,US Airways,@USAirways now after an hour on the plane and knowing of a maint issue ahead of time they just announced another 30 mins. Y r we on plane?
681461281,1575179961,IND,New Delhi,US Airways,@USAirways according to @wtop DCA seems to be recovering nicely from yesterday's snow so why are you cancelling flights out there?
681461282,1574913119,ROU,Cluj-napoca,US Airways,"@USAirways cancelled flight this AM. There was avail flight to PHL today u said was sold out. I had to buy 2nd ticket, u need to refund me."
681461283,1574971758,VNM,Hanoi,US Airways,@USAirways @AmericanAir seriously with all the service issues you are having right now this is what you decide to tweet?? Unbelievable
681461284,1574981269,IDN,Tangerang,US Airways,@USAirways Flight 4210 been sitting @Bradley_Airport gate 27 for 10 min w door open since we arrived. Still no jet bridge. Can someone help?
681461285,1574913012,GBR,London,US Airways,@USAirways new F/As from DFW to CLT this morning did a great job. Well Done!
681461286,1574921612,SGP,Singapore,US Airways,@USAirways why have me board a plane knowing there is a maint issue?  US5235.
681461287,1575079888,IDN,Jakarta,US Airways,@USAirways with this livery back in the day. http://t.co/EEqWVAMmiy
681461288,1574912747,ESP,,US Airways,@USAirways waiting all day at ATL since flight this am cancelled. 1 standby told no seats and group of 15 shows up late and gets on to PHL
681461289,1575197394,ESP,Santiago De Compostela,US Airways,@USAirways the link doesn't work..
681461290,1575049765,IND,Kolkata,US Airways,@USAirways spent 1.5 hours in line trying to get on a flight home tonight only for it to be cancelled an hour later. Not even snowing at DCA
681461291,1575180218,ROU,Iasi,US Airways,@USAirways flight 838 now leaving after 6 hour mechanical delay. Need lodging voucher and meals tonight in st Thomas who do I see?
681461292,1574954196,ESP,,US Airways,@USAirways care to elaborate on why CHA to DCA is cancelled this evening?
681461293,1575267224,IND,Champa,US Airways,@USAirways help im falling out of one of your planes
681461294,1574917138,VEN,Caracas,US Airways,"@USAirways this has been my WORST flying experience with you guys, you need to do better"
681461295,1575175807,ESP,Sevilla,US Airways,@USAirways going to miss my connection because my flight home has been delayed and now no gate agent to get us off the plane-so frustrated
681461296,1575012887,SGP,Singapore,US Airways,@USAirways never flying you guys again. your customer service is awful
681461297,1575278305,GBR,,US Airways,@USAirways telling a man theres NO FLIGHTS for the next 10 hrs!!! NO standby! NOTHING! NO OPTIONS! trying to get to sick child! #FireVan!
681461298,1575204412,FIN,Helsinki,US Airways,@USAirways missing our connection due to delay out of @LAS. Told not looking good for tmrw either. We will be stuck in #CLT. Help!
681461299,1575197702,VNM,Hanoi,US Airways,@USAirways UR employee named VAN @ ticket counter in #Philadelphia. EXTREMELY RUDE! a Father trying to get home to sick kid missed flight.
681461300,1574935621,ESP,,US Airways,@USAirways i did and i'm not stupid. i've done web development for 19 yrs. the issue (now confirmed by your support) is YOUR website.
681461301,1575070664,VNM,Hue,US Airways,@USAirways and no offers to provide us with a hotel or anything for a flight that is over 19 hours away!
681461302,1575279098,BIH,Zenica,US Airways,@USAirways now you just hang up on me. I’m starting to think this is personal!
681461303,1575128946,BGD,Dhaka,US Airways,"@USAirways Painless and effortless flight from Indy to PHL... Our flight attendant, Tory, was fantastic. Give that lady a raise ASAP!"
681461304,1575168108,ROU,Iasi,US Airways,@USAirways in 140 characters? Yea right.   Thanks for patronizing.
681461305,1575218236,IND,Champa,US Airways,"@USAirways 30 min delay for mechanics to replace rivets. 30 mins later, turns out mechanics had wrong size rivets. 35 more mins. Pathetic"
681461306,1574906447,GBR,Stafford,US Airways,@USAirways would love it if you could get my wife home sometime soon - she has been stuck in Orlando and now stuck in philly for too long
681461307,1575050977,VNM,Hanoi,US Airways,@USAirways churn rate increasing by the second
681461308,1575268268,IND,,US Airways,@USAirways I've been on hold at the reservations desk for 3 hours. HELP!!!!
681461309,1575018448,CHE,,US Airways,@USAirways your service in Philly is unacceptable. Look into better service✌️ a 16 yr old shouldnt have a hard time http://t.co/WDAKTmr7Mj
681461310,1574893359,DEU,Nürnberg,US Airways,"@USAirways Its not just PHL, at BTV today made to deplane because ""it's Sunday and we don't know if maintenance will be available"""
681461311,1574970568,GBR,London,US Airways,@USAirways are there such things as non-delayed flights or na? Get your shit together and get me out of here
681461312,1575276708,HKG,Ma On Shan,US Airways,"@USAirways After today,no reason 4 anyone to not approve merger with @AmericanAir,other airlines have no reason to fear losing business to U"
681461313,1575197326,VNM,Hanoi,US Airways,@USAirways Look into better service.
681461314,1574879110,ESP,,US Airways,"@USAirways your customer service in Philly is deplorable, rude &amp; unprofessional gate agents after delays &amp; cancelations #takingthistothetop"
681461315,1575126389,BGD,Dhaka,US Airways,@USAirways flights to Dfw cancelled today?
681461316,1575064850,CAN,Vancouver,US Airways,@USAirways should look into better service✌️
681461317,1575156321,RUS,Saint Petersburg,US Airways,@USAirways your mobile app is horrible!  Needs a major overhaul
681461318,1575233469,SRB,,US Airways,@USAirways you should get better employees✌️
681461319,1574845326,BIH,Banja Luka,US Airways,"@USAirways stuck on Tarmac for 30 mins at PHL waiting for someone to load baggage,ridiculous http://t.co/BRCsjBxG2s"
681461320,1575252177,ESP,Santiago De Compostela,US Airways,@USAirways next time you promise an ontime departure you should stick to it instead of stuffing us in this sweat box with no air
681461321,1575263341,BIH,Doboj,US Airways,@USAirways @MrRenevendez I've been trying to contact them for 24 hours already! Yesterday I waited 7 hours today 5+! http://t.co/gn30p75KqB
681461322,1574911989,ESP,,US Airways,"@USAirways Yes, there is horrible snow. But seriously, can you not hire more people to answer the phones? Competitor have call back numbers."
681461323,1575219815,ESP,Mora,US Airways,@USAirways what's your pet policy?
681461324,1575113404,BGD,Dhaka,US Airways,@USAirways final count 3 hours 24 minutes on hold to be told I need to log in to U.S. Airways website and there was nothing else to be done
681461325,1574906449,GBR,Stafford,US Airways,@USAirways come scoop
681461326,1575020963,SGP,Singapore,US Airways,@USAirways 4 hrs and counting today alone... like I don't have other things to accomplish today than to just keep holding!!!
681461327,1575275367,USA,Mount Vernon,US Airways,@USAirways @ClaudOakeshott how about a link that works pls Nothing but complete frustration w usair last 12 hrs
681461328,1574999028,CAN,Sudbury,US Airways,@USAirways That link doesn't work on mobile.
681461329,1575180757,PHL,San Antonio,US Airways,@USAirways @USAirways I used my AAdvantage Number connected to the USAirways when I booked tickets for friends. Will it benefit my account?
681461330,1575275651,IDN,Jakarta,US Airways,@USAirways quit being cheap and hire some call center employees. It shouldn't take half a day to call you
681461331,1575022416,CAN,Toronto,US Airways,@usairways canceled and rescheduled. said I'd have to pay $75 for earlier flight at next gate. Today @delta proactively offered same for $0
681461332,1574867734,CAN,Vancouver,US Airways,@USAirways @corybronze  INCONVENIENCE? Are you people freaking nuts? This guy has TWO KIDS WITH HIM and you STRAND him in an airport! #FAIL
681461333,1574849500,CAN,Vancouver,US Airways,@USAirways on delayed flight from Phil to stt and looks like we'll miss the car ferry to at john where our lodging is. Help with housing?
681461334,1575070378,VNM,Nguyên,US Airways,@USAirways @TheHaileyTate Another blatant lie from @USAirways
681461335,1575038392,VEN,Barquisimeto,US Airways,@USAirways Round Two of being THE worst airline ever.
681461336,1575238628,ESP,Torrelavega,US Airways,@USAirways I have been trying to get through to a representative for 7 hours aboout my cancelled flight. Have you simply given up?
681461337,1575218264,IND,Champa,US Airways,@USAirways @JosephTReis Can't believe advice to call customer service. I was on hold for 3 hrs this morning and finally gave up.
681461338,1574849853,BIH,Banja Luka,US Airways,@USAirways pretty upset I drove from Philly to MHtT still no info on my bags. What's the deal!
681461339,1574938919,CAN,Sudbury,US Airways,@USAirways is the @comcast of airlines #2hrs35minOnHold
681461340,1574919410,GBR,London,US Airways,@USAirways No thank you. @AmericanAir was responsive &amp; I found alternate travel home.
681461341,1575050983,VNM,Hanoi,US Airways,@USAirways luggage and contents destroyed both on outbound trip last week&amp;inbound lastnight in philadelphia #Careless
681461342,1575180567,MKD,Skopje,US Airways,@USAirways all these planes sitting here and no one going home. #usairwaysfail http://t.co/jN3V3k3qGv
681461343,1575179460,MEX,Aguascalientes,US Airways,@USAirways @JosephTReis Dont bother. They dont pick up the phone. Worst customer service going
681461344,1574929511,CAN,Mabou,US Airways,"@USAirways overloads small plane with extra baggage and then. Has to take them off... Poor execution #4435, 75 minute delay..."
681461345,1575196329,VNM,Hanoi,US Airways,@USAirways might possibly be THE WORST airline ever! I think it's time to brush up on customer service! #sorude
681461346,1574935651,ESP,A Coruña,US Airways,"@USAirways , I am embarrassed for us air and their inability to manage during weather delays.handling of # 4435 is an example"
681461347,1574983649,BRA,Nova Cruz,US Airways,@USAirways are the bags off Flight 1898 CLT to JFK? We landed last night just before midnight.
681461348,1574997915,PHL,,US Airways,@USAirways not impressed with your customer service. everyone has been unhelpful and incredibly rude.
681461349,1575274886,ITA,Modugno,US Airways,@USAirways 45 minutes and moved two feet in BZE. 👎 http://t.co/AwGjkjIIac
681461350,1575255669,BIH,Doboj,US Airways,@USAirways on hold 2 hours 54 minutes. What's going on?
681461351,1575059883,IND,Delhi,US Airways,@USAirways NOW they're not even accepting calls AT ALL! Come on.
681461352,1575184823,NLD,Meppel,US Airways,@USAirways WORST customer service ever!!!
681461353,1574867731,CAN,Vancouver,US Airways,@USAirways Three hour delay from Miami to London.  None of the other flights today are delayed. Put me on another flight!
681461354,1575289986,GBR,,US Airways,@USAirways there is no extreme weather in Miami. Pick up the phone. Hire more people.
681461355,1575085497,CAN,Burnaby,US Airways,@USAirways over 2 hours and 14 minutes on hold and counting. Thanks for the help! #customerservice #brutal http://t.co/VsKXyAmnom
681461357,1575168839,MYS,Petaling Jaya,US Airways,@USAirways Uh yeah. Flight boarded &amp; now 1 hr later we still sit. Update on 4435 to DCA?
681461358,1574897189,IRL,,US Airways,"@USAirways can you get me home to Syracuse? After 6 cancelled flights, one re routing three of us are sitting in Charlotte"
681461359,1575174574,ROU,Iasi,US Airways,@USAirways @British_Airways three hour flight delay. On the phone for 45min and counting.
681461360,1574953119,CHL,Santiago,US Airways,@USAirways just informed of three hour delay. Pick up the phone and get me on another flight!
681461361,1575251368,BIH,Zenica,US Airways,@USAirways needs to hire more people http://t.co/3LPVFhKy2F
681461362,1575073596,IND,Bangalore,US Airways,@USAirways if I try and call your reservations line will someone answer the phone now or will I be on hold for an hour again?
681461363,1575282018,IDN,Yogyakarta,US Airways,@USAirways My hubby has a 5hr layover in DFW fm the cxl'd flt. Pls help get him home sooner if you can! Any room on S/by 2 BWI or PHL today?
681461364,1575197400,ESP,Santiago De Compostela,US Airways,@USairways E190 lands without nose gear in Houston - @Flightglobal http://t.co/Yf9NhMwyFF
681461365,1575201458,ROU,Alba Iulia,US Airways,@USAirways Your customer service line keeps telling me call back later and disconnects. How can I talk to someone about my flight?
681461366,1574918083,ESP,,US Airways,@USAirways I tried calling for yet another delayed flight and was told the phone line couldn't handle the volume and was hung up on. Twice.
681461367,1574956107,ITA,Cascina,US Airways,"@USAirways, I know you're dealing with the weather, but @PHLAirport is a hot mess. Pls send reinforcements"
681461368,1574943451,SGP,Singapore,US Airways,@usairways 2+ hr wait &amp; really bad exp @PHLAirport. luggage won't arrive w/ me Do I really have 2go back LAS airport 2 pick up when arrives?
681461369,1574906594,MKD,Skopje,US Airways,@USAirways Thanks to the friendly US Airways staff that helped me get booked on various flights to get home today.  Almost there!
681461370,1574899910,IRL,,US Airways,@USAirways flight 1735 sitting fully loaded for over an hour. Air conditioning barely working :-(
681461371,1575156266,NLD,Meppel,US Airways,"@usairways on hold for TWO HOURS now, pick up the PHONEEEEE"
681461372,1574977196,CAN,Sudbury,US Airways,@usairways 3rd time cut off after 10+ minutes on hold with Chairmans desk?!??? Wth how are we supposed to rebook cancelled flights?!?!?
681461373,1574898558,IRL,,US Airways,@USAirways  where's my bag?  In line 200 deep at DCA. Agents say call 800 #.  800# says talk to agents. Abysmal customer service
681461374,1575055099,VNM,Hanoi,US Airways,@USAirways 4097 DCA to BNA. Just told they need to do 1.5 hrs worth of maintenance. Was supposed to leave at 8:50 am. [sigh]
681461375,1574943449,SGP,Singapore,US Airways,@USAirways why now just announce delay of 4478 from PVD when you knew captain was already on delayed flight coming in? Frustrating
681461376,1575060717,CAN,Vancouver,US Airways,"@USAirways any updates on Flt 1848, here at the gate and they have no expected time of departure"
681461377,1575288330,VNM,Hue,US Airways,@USAirways this travel day sucks but Malcome K at gate 39 rocks.  This guy is the brand you want to be. Replicate his approach and style.
681461378,1574863315,PRT,Loures,US Airways,"@USAirways was on hold for four hours, never got connected. Came to the airport and your rep essentially told me and everyone else to screw"
681461379,1575208363,VNM,Hue,US Airways,@USAirways Cancelled my flight then put me on a flight the next day.I need help from somebody other than a robot. PLEASE!!! Much appreciated
681461380,1575126373,MEX,San Nicolás De Los Garza,US Airways,@USAirways Been on hold 2.5 hours now! System hung up on me twice after an hour holding. :(  Trying 2 correct online booking error. #unhappy
681461381,1575081643,CAN,Toronto,US Airways,@USAirways am 2. 1/2 hours from airport sure would like to talk to someone
681461382,1575173079,ROU,Iasi,US Airways,@USAirways No one answers your reservation phone line. I need to book travel with a  companion certificate. How do I get through?!!!
681461383,1575285710,PHL,,US Airways,@USAirways You suck!!  Do you even know the meaning of contingency plan?????
681461384,1574856204,SRB,,US Airways,@USAirways now in a black hole of your phone system
681461385,1575194300,PHL,,US Airways,@USAirways using all of my monthly minute on hold with you assholes
681461386,1575003256,PHL,Pasig City,US Airways,"@USAirways if you mean by posted, no USAir empl to direct anyone, 800# not accepting calls, no contact from USAir re: rebook #greatjob"
681461387,1575062908,MEX,Querétaro,US Airways,@USAirways 3rd connecting flight delayed but still cannot make it &amp; still unable to speak to a real person
681461388,1575228815,GBR,Carlisle,US Airways,"@USAirways I finally spoke to a person. Despite the mind boggling wait time, the rep was very pleasant and very helpful. Kudos to her."
681461389,1574890293,PER,Lima,US Airways,@USAirways with chocolate please... i m melting http://t.co/jJdoSFYIBM
681461390,1574995397,PHL,Cebu,US Airways,"@USAirways worse experience. Clt to DC. Oversold by 20, lost CARRY ON luggage.Cancelled connecting flight to NYC. #flydelta"
681461391,1575186234,VNM,Hanoi,US Airways,@USAirways color me confused but why would i need to call and do this. Update your procedures and policies. You can see who is connecting
681461392,1575214921,BIH,Doboj,US Airways,@USAirways I packed a carry on for a reason. Thanks for making me check it. I hoped for better customer service in CLE also. #nothappy
681461393,1575287849,DEU,,US Airways,@usairways sadly they've tried that and airport agents…no flights so they're stranded at PHL. No chance of a hotel for them?
681461394,1575277729,USA,Baltimore,US Airways,@USAirways your service sucks.
681461395,1575103912,ROU,,US Airways,@USAirways Past tense re help. No more. It’s been even more miserable than usual at CLT.
681461396,1574966126,VNM,Hanoi,US Airways,"@USAirways first flight cancelled, connecting flight delayed so will completely miss next connection no response on hold 2 hrs HELP me"
681461397,1575180434,MEX,Aguascalientes,US Airways,@USAirways now you don't know where my luggage is?  Seriously?
681461398,1575017329,CHL,Santiago,US Airways,@USAirways I waited customer service 32 minutes on the phone w/o response. Had to hung up in the end since my battery died due to waiting!
681461399,1575215716,IND,Kolkata,US Airways,@USAirways F623 DEN:PHX impressive lack of concern by 1hr+ late flight attndt wrecking havoc on customer travel #smugsmirk #norush
681461400,1575133080,VNM,Hanoi,US Airways,@USAirways was on the phone for over an hour waiting without an answer. 😩
681461401,1575084934,DEU,Oldenburg,US Airways,@USAirways a member of your staff at PHL just gave us excellent customer care. Shame the same couldn't be said for the past 24 hours.
681461402,1575003431,PHL,,US Airways,@USAirways I got rebooked at 3am after they woke me up just tried to call twice and got hung up on. Worst customer service.
681461403,1574854404,CAN,Vancouver,US Airways,@USAirways with a glass of wine once we hit altitude?
681461404,1575223044,IDN,Bekasi,US Airways,"@USAirways @ALfamilyoffour maybe if there was anyone answering the phone they would. ""Please call back later"".For 18 hours? Not good enough"
681461405,1575220361,IND,Hyderabad,US Airways,@USAirways this is the worst customer service I have ever had. Rebooked to tues but seat available on mon. Wtf. Contact me.
681461406,1575259804,UGA,Kampala,US Airways,@USAirways 2 hours?! And just got disconnected.
681461407,1575180761,PHL,San Antonio,US Airways,@USAirways I have been calling for 3 days!
681461408,1575077141,IND,Hyderabad,US Airways,"@USAirways between 3 of us, it is costing over $1000 to get home TODAY for no reason... Where do I send my receipts to be reimbursed?"
681461409,1575291569,IND,Hyderabad,US Airways,@USAirways F623 DEN:PHX. Serious display of poor customer service exhibited by flight crew today.   #newamericanairline #cheapslogannotmotto
681461410,1575215164,IND,Mumbai,US Airways,@USAirways Thanks for canceling my flight tomorrow and not rebooking me on another one. #usairwaysfail
681461411,1575222998,MEX,Tijuana,US Airways,"@USAirways any chance u can help our family rebook their flight that was cancelled, #4487?"
681461412,1574922744,ESP,Mollet Del Vallès,US Airways,"@USAirways flight 623 den to phx: flight attdt decides to stay downtown and be an hour late so entire flight delayed, she better get fired!"
681461413,1575280260,IND,Udupi,US Airways,"@USAirways how aggravating, zone 5 boarded, overhead empty but forcing bag check. Better not loose bag again! flt1727 http://t.co/w3XS6TVpZg"
681461414,1574946047,SGP,Singapore,US Airways,@USAirways 40 minutes in baggage claim and no sign of luggage from our flight. UsAirways- your incompetence is overwhelming
681461415,1575121159,BRA,Santos,US Airways,"@USAirways @msscottwg  ""That's unusual"" means we screwed up but will never admit to it!  #GoingForGreatnessFAIL"
681461416,1575055925,VNM,Hanoi,US Airways,"@USAirways horrible customer service, flying from Miami to Philadelphia, sent to Charlotte, now can't get out of Charlotte!"
681461417,1575059177,VEN,Barquisimeto,US Airways,@USAirways have had a medical issue late yesterday and need to change my flight today been on hold for an hour and still not through
681461419,1574929070,ROU,Cluj-napoca,US Airways,@USAirways Mellani B. and whole team in Columbia SC are absolute superstars. Incredibly helpful.
681461420,1575284704,USA,Baltimore,US Airways,"@USAirways @nburnside26  U hate delays, too?  But u have her $$ &amp; are holding her hostage!  #GoingForGreatnessFAIL"
681461421,1575008471,CAN,Kelowna,US Airways,"@USAirways please thank Mellie at CAE, Tammy in baggage claim at CLT 4 #excellent customer service 2day, BUT I have a complaint."
681461422,1574934151,SGP,Singapore,US Airways,@USAirways @AmericanAir my friends are stranded at KPHL and the representatives there won't even give them food vouchers…any help please?
681461423,1575127418,BGD,Dhaka,US Airways,@USAirways how is it possible that you don't have a call back service? An automated message telling us to call back later is so unhelpful.
681461424,1574992364,ITA,Rome,US Airways,@USAirways i want an Icecream baby...
681461425,1575242027,ITA,Modugno,US Airways,@USAirways I have a MAJOR complaint that I want to address w/you about my hand luggage courtesy check-in. What's the best way to do this?
681461426,1574900702,DEU,Nürnberg,US Airways,"@USAirways @Sb5551 Um, WE knew this storm was coming, ? Is why didn't USeless Air?  Staff accordingly u idiots!"
681461427,1575140426,VNM,Hanoi,US Airways,@USAirways you can't control the weather but you can control customer service. Without luggage for 24 hours &amp; still yet to speak to a human.
681461428,1574939510,USA,Reno,US Airways,@USAirways Collectively since Friday I've been on hold with customer service for over 3 hrs. My issue is not resolved... so frustrated!
681461429,1575188420,MEX,Aguascalientes,US Airways,@USAirways The automated message isn't helpful and it's impossible to speak with a human right now. Desperately need our luggage :(
681461430,1575022610,CAN,Kelowna,US Airways,@USAirways i ve been told that you get a percentage on every plastic bottle that is sold around yout departure section...turn up the heat
681461431,1574994431,PHL,Mandaluyong,US Airways,@USAirways On re-accommodation number Lisa (Liza?) in Raleigh was very helpful
681461432,1574871352,GBR,London,US Airways,@USAirways @Expedia 7 Hours for my friend to rebook his trip to Korea after @USAirways cancelled a connecting flight to Chicago = IDIOTIC.
681461433,1575135670,VEN,,US Airways,@USAirways at least they make you run so you want yo buy this fresh diet coke...nice bizness plan. Its all about marketing right?
681461434,1575199962,VNM,Hanoi,US Airways,@USAirways your customer service is atrocious.
681461435,1574871397,USA,Reno,US Airways,@USAirways my option is to use twitter. Most of the people working for u have no clue what they do. they tell you to go to A4 but its b16
681461436,1575007561,ITA,Rome,US Airways,@USAirways @AmericanAir any help regarding flights out of KPHL would be much appreciated
681461437,1574897185,PHL,Cebu,US Airways,"@USAirways my friends are stuck at KPHL and not getting any help from anyone, can you guys contact them please?"
681461438,1575147167,VNM,Hanoi,US Airways,@USAirways what is the expected wait time to speak to someone via 800 number?
681461439,1575281874,ROU,Timisoara,US Airways,"@USAirways My family, friends and colleagues will NEVER  fly USAir again. Bad weather happens. The good airlines seem to communicate better."
681461440,1575156994,GRC,Athens,US Airways,@USAirways my in-laws flight canceled 4 tonight. U auto rebooked 4 flight on Tuesday that doesn't work. Can you help rebooking them?
681461441,1575208332,VNM,Hue,US Airways,"@USAirways @AmericanAir Almost half hour on hold.  My cell phone battery is dying.  Thanks for your loyalty from a ""Platinum"" member"
681461442,1575235688,EGY,,US Airways,@USAirways Now going on 26 minutes on hold.
681461443,1575133491,IND,,US Airways,@USAirways u guys suck
681461444,1575146327,HRV,Split,US Airways,@USAirways you keep suggesting people call 800-428-4322 but we just end up on hold for hours. You seriously don't have a better method?!
681461445,1574965939,ITA,Cascina,US Airways,"@USAirways your customer service is a joke. First a mechanical cancelation, now weather. On hold since 5:30 am. No humans. Pls call me!"
681461446,1575163189,PAK,Lahore,US Airways,@USAirways Handled. I found tkt on floor dropped by someone. No way - I’m in wheelchair - to get to podium.
681461447,1575190565,AUS,Sydney,US Airways,"@USAirways 100 feet from the gate at PHL, but no ground crew. You can't make this up."
681461448,1575166837,CHE,Wetzikon,US Airways,"@USAirways why did you cancel flight 1773 to phl, while delta flew a flight at the same time, on time? you canceled for no reason"
681461449,1574883207,USA,Spring,US Airways,@USAirways agent won't hold for connection arriving late. 7 min before departure time but 3 min too late. Flt 1903 gate c19. Disappointed
681461450,1574989151,VEN,,US Airways,@USAirways no one is coming to line. On hold for 4 hours. Can u help here if I provide conf code?
681461451,1575225411,HKG,Ma On Shan,US Airways,"@USAirways worked w/ Tiffany H at cust service desk in Charlotte and she was helpful and patient. Still stuck, but she was great."
681461452,1574894952,BIH,Sarajevo,US Airways,@USAirways I can't wait for the @nytimes and @WSJ to find out how poorly @USAirways handled this situation. #shameful http://t.co/HHOxQPsUbA
681461453,1575197261,IND,,US Airways,@USAirways Hmmm. Did the flight even really exist or did they just create it last night to get people off their backs? #usairsucks
681461454,1575220662,ESP,Mora,US Airways,@USAirways And the lies continue. Just waited another hr to get boarding passes for flight supposedly created today which is now cancelled?!
681461455,1575029479,CAN,Burlington,US Airways,@USAirways been on hold 2 hours for a canceled flight. I understand the delay. I don't understand you auto-rebooking me on TUESDAY. HELP!
681461456,1574933370,ESP,Madrid,US Airways,@USAirways @nanceebing 4 hour hold times at the moment...and counting. #disgrace
681461457,1575289982,PHL,San Juan,US Airways,@USAirways I did they are busy
681461458,1575048502,VNM,Hanoi,US Airways,@USAirways Thank you glad to be home. There were lots of delays with the plane and flight crew didn't show up. It was very frustrating.
681461459,1574915173,PER,Lima,US Airways,@USAirways your people are kind and hardworking the infrastructure you have given them is horrid #massivefail #failphone #fail
681461460,1575295884,SRB,Belgrade,US Airways,@USAirways flight #3739 leaving CVG. Gate agent had no computer and counted passengers on paper. I feel safe.
681461461,1574935481,CAN,Sudbury,US Airways,@USAirways but need to confirm please help
681461462,1575212548,ESP,Mollet Del Vallès,US Airways,@USAirways  but have to return car to clt can I skip my flgjt back tonight from gso to clt and pick up at clt to fll I was told yes
681461463,1575283868,BIH,Zenica,US Airways,@USAirways big problem!!! Fll to clt then got off on clt but my fly to gso is cancelled had to rent a car to get to my pops funeral
681461464,1574958536,GBR,London,US Airways,@USAirways - on hold 45 minutes trying to rebook cancelled flight. Really?
681461465,1574892663,USA,Spring,US Airways,"@USAirways flight today canceled  in phl, dozens of other flights still going. On hold for 3hrs. I need to get to my job interview!!!"
681461466,1574965310,BEL,Brussels,US Airways,"@USAirways my brother @BRizzyberg27 missed his flight traveling home for a funeral and can't get through to the call center, can you help?"
681461467,1574916757,IDN,Semarang,US Airways,@usairways  my flight has been cancelled. On hold for 2+ hrs to reschedule. Need help now.  Taking way too long http://t.co/NeHnsDCkTY
681461468,1574964725,CHL,Santiago,US Airways,@USAirways how does it feel to have almost everyone hate you?
681461469,1575285715,PHL,,US Airways,@USAirways waiting for you to figure it out. This is unacceptable.
681461470,1574857408,GBR,Sheffield,US Airways,"@USAirways Flight cancelled due to ""weather conditions"" in arrival city. Uh...I don't think so."
681461471,1575169704,MYS,Petaling Jaya,US Airways,@USAirways the plane i am on is having mechanical issues. Why cant i get off and get on a new flight? Now i have missed my connecting flight
681461472,1574837287,GBR,Hull,US Airways,@USAirways Good grief! Flight cancelled. Been on hold since 0400.
681461473,1575275382,USA,Baltimore,US Airways,@USAirways ANSWER THE BLOODY PHONE!
681461474,1574902206,DEU,Nürnberg,US Airways,@USAirways needs to get it together in Indy. Only 2 ticket agents and a line to the door. Felt bad for ppl who missed their flights.
681461475,1574913017,ARG,Punta Alta,US Airways,"@USAirways you got to be ""F""ing kidding me Usairways, 2hours on hold listening to yall selling loans and Valentine Flowers...SMFH"
681461476,1575097411,IND,Hyderabad,US Airways,@USAirways one question. Can I book one way tickets with award travel/points
681461477,1575139753,IND,,US Airways,@USAirways so upset with customer service. I have a simple question and the phone system has disconnected me all day today and yesterday.
681461478,1574856236,SRB,,US Airways,@USAirways Our flight was cancelled &amp; chaos abounds. I am in good humour. Please give me free everything to appease me.
